county_state,year,population,median_income,prop_female,prop_male,prop_white,prop_black,prop_native,prop_asian,prop_hawaiin_islander,prop_other_race,prop_multi_racial,prop_poverty
"Indian River County, Florida",2010,138268,47335,0.511745306216912,0.4882546937830879,0.8804857233777881,0.08795238232996788,0,0.011622356582868053,2.8206092515983453e-4,0.0027338212746260884,0.01692365550959007,0.14632685847816562
"Lake County, Florida",2010,297950,42033,0.5108910891089109,0.4891089108910891,0.839456284611512,0.0943748951166303,0.0022419869105554623,0.018311797281423056,0.0013962074173519048,0.023826145326397045,0.020392683336130223,0.13236466791765214
"Lee County, Florida",2010,620151,43936,0.5084277861359572,0.49157221386404276,0.8405146488516506,0.08345870602482298,0.002420378262713436,0.014173967307962092,8.223803557520669e-5,0.04356197119733742,0.01578809031993821,0.17434590925178967
"Leon County, Florida",2010,276058,41694,0.5257228553419934,0.47427714465800663,0.6385071253142456,0.3045229625658376,0.0038107933839990147,0.02841069630295083,2.753044650037311e-4,0.005647363959747589,0.018825754008215664,0.2779849605673412
"Manatee County, Florida",2010,323435,44785,0.5151637887056132,0.4848362112943868,0.8372872447323264,0.08445282668851546,0.002306491257903443,0.01661539412865027,0.0014933448760956606,0.042295979099355355,0.015548719217153369,0.1428303625826004
"Marion County, Florida",2010,331290,37044,0.5181019650457304,0.4818980349542697,0.8110930000905551,0.12208337106462616,0.0023182106311690665,0.013429321742280178,7.033112982583235e-4,0.02943946391379154,0.02093332125931963,0.19795077800813898
"Martin County, Florida",2010,146393,48311,0.5020868484148833,0.4979131515851168,0.8778425197926131,0.059941390640262854,0.012056587405135492,0.006175158648296025,0,0.03175015198814151,0.012234191525551085,0.10008769243617939
"Miami-Dade County, Florida",2010,2505379,40219,0.5158616720264678,0.4841383279735321,0.7457498446342848,0.1891582072013855,0.0017634058559603159,0.015687846030480818,4.390553285550809e-5,0.03611070420882429,0.011486086536208693,0.20390731816149857
"Monroe County, Florida",2010,73269,50619,0.46262402926203444,0.5373759707379656,0.9069592870108777,0.06982489183692966,0,0.006401070029616891,0.0014467237167151183,0.00790238709413258,0.007465640311728016,0.11085623779680225
"Nassau County, Florida",2010,73473,60729,0.5046887972452465,0.49531120275475343,0.9081839587331401,0.07042042655125012,0.0014971486124154452,0.0109427953125638,0,0.004205626556694296,0.004750044233936276,0.10731270246054174
"Okaloosa County, Florida",2010,180728,51529,0.4941292992784737,0.5058707007215263,0.8152140232836085,0.10411225709353282,0.008615156478243548,0.03080872913992298,0,0.010540702049488735,0.0307091319552034,0.12404160543194687
"Orange County, Florida",2010,1149500,45140,0.5071004784688995,0.4928995215311005,0.6710421922575033,0.20487951283166594,0.003444976076555024,0.04417659852109613,0.0017894736842105263,0.0418721183123097,0.032795128316659414,0.1627131435369952
"Osceola County, Florida",2010,269837,42413,0.5108750838469149,0.489124916153085,0.7569606836719945,0.11302008249424653,0.0024570388790269683,0.026475242461189534,0,0.06630299032378806,0.03478396216975433,0.15949167495729544
"Palm Beach County, Florida",2010,1323394,49879,0.5161894341367725,0.4838105658632274,0.7653011877037376,0.172016799229859,0.001354849727292099,0.023973208281131697,6.211302151891274e-4,0.02113958503665575,0.015593239806134833,0.1419323131672054
"Pasco County, Florida",2010,465543,42220,0.5185170864989915,0.4814829135010085,0.8997278446888902,0.04167176823623167,0.0021372891440747687,0.023400631091005555,1.2028964026953471e-4,0.012950468592589729,0.019991708606938566,0.15118119136430427
"Pinellas County, Florida",2010,916719,42616,0.5203044771625766,0.47969552283742345,0.8371180263526773,0.10221016472877731,0.0021380597544067483,0.03002555854083967,8.683140635243733e-4,0.007943546495709154,0.019696330064065435,0.13967153717630182
"Polk County, Florida",2010,602788,41174,0.5079712933900475,0.4920287066099524,0.7870213076570868,0.1474979594816088,0.003458927516805245,0.017102198451196773,3.9483201390870423e-4,0.028165789630848658,0.016358985248545094,0.1750285033651812
"Putnam County, Florida",2010,74262,33842,0.5066386577253508,0.49336134227464923,0.7804664565996068,0.16836336215022488,0.0030432792006679053,0.0025450432253373194,0,0.024965662115213703,0.020616196708949396,0.2724817568028371
"St. Johns County, Florida",2010,191323,58888,0.5097296195439126,0.49027038045608734,0.8965100902661991,0.05814251292317181,0.0021586531676797876,0.02355179460911652,0,0.006083952269199207,0.01355299676463363,0.1388925444945701
"St. Lucie County, Florida",2010,278689,38671,0.5073002522525109,0.49269974774748915,0.7206133001302527,0.18829591408344068,0.008188338972833517,0.01557291461091037,2.22470208727291e-4,0.027726246819931896,0.03938081517390353,0.17974414580184442
"Santa Rosa County, Florida",2010,151966,50517,0.49437374149480806,0.5056262585051919,0.8821446902596634,0.04731979521735125,0.012542279194030243,0.022024663411552584,0.00388902780885198,0.0027440348499006358,0.029335509258649962,0.13002287713632082
"Sarasota County, Florida",2010,379874,45641,0.5232419170567083,0.47675808294329175,0.9100148996772615,0.04010013846696536,0.0013109610028588427,0.014373186898813816,5.396526216587606e-4,0.011253731500444885,0.022407429831996926,0.1299587008671215
"Seminole County, Florida",2010,423508,57802,0.5154920332083456,0.4845079667916545,0.8107615440558383,0.10642538039423104,0.0019739886849835186,0.03658490512575913,0.0011428355544641424,0.013392899307687223,0.02971844687703656,0.10576016008385344
"Sumter County, Florida",2010,94074,45026,0.4895082594553224,0.5104917405446776,0.8760869103046538,0.10267449029487424,0.0018070880370771945,0.004485830303803389,5.952760592724876e-4,0.005187405659374535,0.009162999340944363,0.11707305491583371
"Volusia County, Florida",2010,494527,41556,0.5106879907467136,0.4893120092532865,0.8073735104453347,0.10525411150452857,0.002416450466809699,0.01599912643799024,1.8199208536642084e-4,0.04779718802006766,0.020977621039902777,0.1632354290576331
"Barrow County, Georgia",2010,69731,54230,0.5026028595603104,0.4973971404396897,0.8268632315612855,0.09744589924137041,0,0.027290588117193215,0,0.013365647990133513,0.03503463309001735,0.10092112838226829
"Bartow County, Georgia",2010,100195,42844,0.5119516941963171,0.4880483058036828,0.8194520684664903,0.09738010878786367,0.005339587803782624,0.005229801886321672,0,0.05029193073506662,0.022306502320475072,0.12737294563843238
"Bibb County, Georgia",2010,155715,35651,0.5311113251774074,0.46888867482259255,0.4401310085733552,0.5142343383745946,0,0.015772404713739845,0,0.010859583212921041,0.019002665125389333,0.26185144729655924
"Bulloch County, Georgia",2010,70729,29170,0.5115864779651911,0.4884135220348089,0.6558978636768511,0.27075174256669826,0.005202957768383549,0.01716410524678703,0,0.03429993354918068,0.016683397192099422,0.3525064822817632
"Carroll County, Georgia",2010,110661,46032,0.5140474060418756,0.48595259395812435,0.7675694237355527,0.1888199094531949,0.00478036525966691,0.0023404812897045934,0,0.02095589231978746,0.01553392794209342,0.18903766550490092
"Chatham County, Georgia",2010,265871,42763,0.5204817373839192,0.4795182626160807,0.5404086944420414,0.4051325642886964,0.002234166193379496,0.025888494796348607,0,0.013769835747411339,0.012566244532122722,0.19255587620423703
"Cherokee County, Georgia",2010,215129,61834,0.5059150556177922,0.4940849443822079,0.872485810839078,0.05640801565572284,0.005759335096616448,0.016961915873731574,7.623332976958011e-4,0.02784840723472893,0.019774182002426453,0.08392532088681447
"Clarke County, Georgia",2010,116668,34230,0.5212226145986903,0.4787773854013097,0.6512754139952687,0.25973703157678196,0,0.039385264168409505,0,0.022276888264134122,0.027325401995405767,0.36722005678263797
"Clayton County, Georgia",2010,259623,35672,0.5193260997677401,0.48067390023225987,0.19781760475766785,0.6560320156534668,0.0015406955470046954,0.05022282309348555,0,0.062109289238626776,0.03227757170974837,0.2317540806765301
"Cobb County, Georgia",2010,690063,59896,0.5140849458672614,0.4859150541327386,0.6237662358364381,0.2510698298561146,0.0022360277250048186,0.047268147980691615,6.680549457078556e-4,0.05598909085112519,0.01900261280491781,0.1385741465424778
"Columbia County, Georgia",2010,124815,62359,0.5104915274606417,0.48950847253935825,0.7738332732444018,0.15555021431718943,0,0.04396907422986019,0.002099106677883267,0.0060329287345271005,0.018515402796138284,0.10181002800848349
"Coweta County, Georgia",2010,127955,55343,0.5070219999218475,0.49297800007815246,0.77510062131218,0.16741041772498144,0,0.007025907545621508,0,0.010331757258411161,0.04013129615880583,0.10425268049167204
"DeKalb County, Georgia",2010,692902,46812,0.5209524579233427,0.4790475420766573,0.35676040767669887,0.5444492872007874,0.0014504215603360936,0.051102464706408696,1.5297978646330938e-4,0.03138683392456653,0.014697605144739083,0.19168765039564067
"Dougherty County, Georgia",2010,94577,28444,0.5416644638759952,0.4583355361240048,0.29228036414773145,0.6758091290694355,0.0017023166308933462,0.008680757478033771,0,0.017721010393647506,0.003806422280258414,0.363772173470404
"Douglas County, Georgia",2010,132722,53092,0.5258434924127123,0.4741565075872877,0.53982760958997,0.40467292536278837,7.911273187564985e-4,0.01621434276156176,0,0.024818794171275298,0.013675200795648046,0.11649117433089559
"Fayette County, Georgia",2010,106945,79659,0.5130300621814952,0.48696993781850484,0.7210341764458367,0.19548365982514376,0.001598952732713077,0.03585955397634298,5.236336434615924e-4,0.013894992753284399,0.03160503062321754,0.06933768956204793
"Floyd County, Georgia",2010,96274,36934,0.5228722188752934,0.47712778112470655,0.8050044664187631,0.14085838336414816,0.005453185699150342,0.014354862164239566,0,0.008912063485468559,0.025417038868230258,0.17945337238330938
"Forsyth County, Georgia",2010,176738,79825,0.507049983591531,0.492950016408469,0.8647659247021015,0.029241023435820253,0.0021500752526338422,0.05918930846790164,0,0.02704002534825561,0.01761364279328724,0.07647676915345607
"Fulton County, Georgia",2010,926197,52831,0.5129200375298127,0.48707996247018726,0.4511416037840762,0.44062008406418934,0.0017048208966343014,0.057796559479246855,2.537257192584299e-4,0.02909640173742735,0.01938680431916752,0.17174924339909733
"Glynn County, Georgia",2010,79816,41854,0.516700912097825,0.483299087902175,0.6686253382780395,0.2605617921218803,0,0.0131176706424777,0,0.042272226120076174,0.01542297283752631,0.1865735046094929
"Gwinnett County, Georgia",2010,808719,57548,0.5067025753073688,0.49329742469263116,0.5362901081834358,0.23486773527022364,0.0018448929727136372,0.1072449144882215,4.8471718854138456e-4,0.0957959439558116,0.023471687941052456,0.13665546161928516
"Hall County, Georgia",2010,180253,47002,0.5027378185106489,0.4972621814893511,0.8120918930614193,0.07368532007789053,0.0037891186277066126,0.01780275501656006,0,0.0679101041314153,0.024720809085008295,0.18483566733352386
"Henry County, Georgia",2010,205265,57341,0.5165176722773,0.48348232772269994,0.5578398655396682,0.3711738484398217,0.003814581151194797,0.029508196721311476,2.7768981560421895e-4,0.020602635617372664,0.016783182715026917,0.10476626676910349
"Houston County, Georgia",2010,140713,58401,0.5113671089380513,0.4886328910619488,0.6275184240262094,0.28727978225181755,5.898531052567993e-4,0.0201331788818375,0,0.03277593399330552,0.03170282774157327,0.1430021086873601
"Lowndes County, Georgia",2010,109734,36132,0.5088668963129022,0.4911331036870979,0.5772960067071281,0.3647638835730038,0.0029981591849381232,0.014881440574480107,0,0.017114112307944667,0.022946397652505147,0.23031398194890623
"Muscogee County, Georgia",2010,190417,35384,0.5223798295320271,0.47762017046797295,0.4716018002594306,0.4505480077934218,0.0023947441667498174,0.023968448195276684,6.196925694659615e-4,0.019115940278441525,0.03175136673721359,0.20647579505809763
"Newton County, Georgia",2010,100086,49397,0.5176648082648921,0.4823351917351078,0.5386967208200947,0.41758088044281916,0,0.011160402054233359,0,0.010051355833982775,0.022510640848869973,0.14737002437043054
"Paulding County, Georgia",2010,142741,60169,0.5095732830791433,0.49042671692085665,0.7913633784266608,0.17220700429449143,0.0019545890809227902,0.008245703757154567,0,0.00817564680084909,0.018053677639921255,0.08214770959316856
"Richmond County, Georgia",2010,201005,39152,0.5182905897863237,0.4817094102136763,0.39958707494838436,0.5436730429591303,0.004129250516156315,0.015531951941493993,1.990000248750031e-5,0.0076117509514688686,0.029447028680878586,0.2532250233621684
"Rockdale County, Georgia",2010,85434,57266,0.5164922630334527,0.48350773696654725,0.4646042559168481,0.47365217594868553,0,0.013846946180677482,0,0.03056160310883255,0.01733501884495634,0.1346938775510204
"Troup County, Georgia",2010,67187,41477,0.511706133627041,0.4882938663729591,0.6258948903805795,0.3315224671439415,0.00135442868412044,0.016714542991947846,0,0.007650289490526441,0.016863381308884158,0.21014857142857143
"Walker County, Georgia",2010,68761,36927,0.5016797312430011,0.49832026875699886,NA,NA,NA,NA,NA,NA,NA,0.15838696849639897
"Walton County, Georgia",2010,84004,50173,0.521725155944955,0.478274844055045,NA,NA,NA,NA,NA,NA,NA,0.15029345751767345
"Whitfield County, Georgia",2010,102934,39423,0.5038665552684244,0.49613344473157556,0.849554083198943,0.040977713874910136,0.002953348747741271,0.010132706394388638,0,0.05484096605591933,0.04154118172809761,0.21989964877069745
"Hawaii County, Hawaii",2010,185406,47100,0.4993689524610854,0.5006310475389146,0.32397009805507915,0.004956689643269366,0.0013376050397506014,0.22996558903163866,0.12028197577208936,0.02491289386535495,0.2945751485928179,0.18379458575122565
"Honolulu County, Hawaii",2010,955775,68537,0.49964688341921476,0.5003531165807852,0.20839004995945698,0.019593523580340562,0.0018634092751955219,0.44451361460594807,0.0959001857131647,0.009523161832021135,0.22021605503387304,0.0907945236249128
"Kauai County, Hawaii",2010,67226,55246,0.4823580162437152,0.5176419837562848,0.33171689524886205,0.002171778776068783,0.002097402790586975,0.36295480915122125,0.09197334364680332,0.004403058340523012,0.2046827120459346,0.11595523362641035
"Maui County, Hawaii",2010,155170,60617,0.4958303795836824,0.5041696204163176,0.3480183025069279,0.0035638332151833475,0.0031578268995295484,0.25162724753496163,0.09490880969259521,0.007147000064445447,0.2915769800863569,0.11157287953096584
"Ada County, Idaho",2010,393531,50612,0.49886794178857574,0.5011320582114243,0.9254874457158394,0.010802198556149325,0.0049957944863301745,0.02649092447608956,8.106095834889755e-4,0.007214171183464581,0.024198855998637973,0.13766147955069274
"Bannock County, Idaho",2010,83071,38396,0.49947635155469416,0.5005236484453058,0.9128576759639344,0.0041289980859746485,0.04798305064342551,0.0075959119307580265,0.0024677685353492796,0.006464349773085674,0.018502245067472403,0.142425396513385
"Bonneville County, Idaho",2010,104592,49482,0.5012046810463515,0.4987953189536485,0.9033864922747438,0.005182040691448677,0.0043980419152516445,0.0050195043597980726,6.023405231757687e-4,0.04663836622303809,0.03477321401254398,0.1322423324933649
"Canyon County, Idaho",2010,189428,42732,0.5063137445361826,0.4936862554638174,0.9053571805646472,0.003114639863167008,0.01770593576451211,0.008024156935616698,0,0.0361878919695082,0.029610194902548726,0.20223850966336507
"Kootenai County, Idaho",2010,138901,42316,0.5044240142259595,0.4955759857740405,0.9507130978178703,0.0026493689750253777,0.009323187018092023,0.010201510428290653,0.0010223108544934881,0.0047443862895155545,0.021346138616712623,0.143838975350132
